,TOP0_name,TOP0_role,TOP0_champion,TOP0_winrate,TOP0_wins,TOP0_losses,JGL0_name,JGL0_role,JGL0_champion,JGL0_winrate,JGL0_wins,JGL0_losses,MID0_name,MID0_role,MID0_champion,MID0_winrate,MID0_wins,MID0_losses,ADC0_name,ADC0_role,ADC0_champion,ADC0_winrate,ADC0_wins,ADC0_losses,SUP0_name,SUP0_role,SUP0_champion,SUP0_winrate,SUP0_wins,SUP0_losses,TOP1_name,TOP1_role,TOP1_champion,TOP1_winrate,TOP1_wins,TOP1_losses,JGL1_name,JGL1_role,JGL1_champion,JGL1_winrate,JGL1_wins,JGL1_losses,MID1_name,MID1_role,MID1_champion,MID1_winrate,MID1_wins,MID1_losses,ADC1_name,ADC1_role,ADC1_champion,ADC1_winrate,ADC1_wins,ADC1_losses,SUP1_name,SUP1_role,SUP1_champion,SUP1_winrate,SUP1_wins,SUP1_losses
EUW1_6141839554,Potcher,TOP,Gnar,0.5352112676056338,38,33,Lazy Lima,JGL,JarvanIV,0.5968992248062015,77,52,Beee,MID,Ekko,0.3333333333333333,3,6,osomboy,ADC,Kalista,0.5121951219512195,63,60,EINS Durin,SUP,Lux,0.5121951219512195,168,160,ΣL Psy Kongroo,TOP,Gangplank,-1.0,-1,-1,RITO FIX CLIENT,JGL,Kindred,0.8,4,1,REX MACHINA ,MID,Viktor,0.5657894736842105,43,33,Dia Song,ADC,Ezreal,0.5882352941176471,10,7,KogNBard Torture,SUP,Renata,-1.0,-1,-1
EUW1_6140858996,doverhag,TOP,Ekko,-1.0,-1,-1,Svartingmongo,JGL,Viego,0.42857142857142855,3,4,ZyxZic,MID,Malphite,-1.0,-1,-1,DrCuddle,ADC,Caitlyn,0.7,7,3,cp damp horbarn,SUP,Zilean,-1.0,-1,-1,Tian Ruan You Wu,TOP,Mordekaiser,-1.0,-1,-1,JeyYao,JGL,Graves,-1.0,-1,-1,prprdoudou,MID,Aatrox,0.5,2,2,Green plum wine,ADC,Ezreal,0.4166666666666667,5,7,YiLuXiangBei123,SUP,Yuumi,-1.0,-1,-1
EUW1_6141598469,Fabulous Gemlord,TOP,Nasus,0.5,1,1,Nespouique,JGL,Morgana,-1.0,-1,-1,Lunar Bonk,MID,Irelia,-1.0,-1,-1,Aridul,ADC,Swain,0.5,3,3,Lostiel,SUP,Yuumi,0.0,0,4,vayne G0D ,TOP,Udyr,0.6046511627906976,78,51,Houssgold,JGL,MasterYi,0.5363636363636364,236,204,Iso Drakos,MID,Heimerdinger,0.0,0,2,xxxxrizlaxxxx,ADC,MissFortune,0.46551724137931033,54,62,Furyas,SUP,Lulu,0.5392670157068062,103,88
EUW1_6141841503,FNC Peanut,TOP,Yone,0.6206896551724138,18,11,MST TimT,JGL,XinZhao,0.45454545454545453,5,6,El Impe,MID,Syndra,0.5666666666666667,17,13,Spicygameplay2,ADC,Draven,0.49038461538461536,51,53,Triku0,SUP,Zilean,0.5,6,6,McAgunToT,TOP,Sejuani,0.6666666666666666,2,1,IBamboodleI,JGL,Viego,0.5625,9,7,DuonaDescendant,MID,Vex,0.4166666666666667,10,14,I CANT FKN READ,ADC,Twitch,0.5510204081632653,81,66,Kàrmå,SUP,Janna,0.6078431372549019,31,20
EUW1_6140300554,Luxior,TOP,Darius,0.5384615384615384,7,6,Bay City,JGL,XinZhao,-1.0,-1,-1,DPC Hagor,MID,Ryze,0.3,3,7,Tigrouboudchou,ADC,Kalista,-1.0,-1,-1,Kebab De Poche,SUP,Amumu,0.5,1,1,TD Sartex,TOP,Akali,0.5,2,2,ambushbruh,JGL,Nasus,0.75,3,1,Wet Raccoon,MID,Ornn,-1.0,-1,-1,Feuforet,ADC,Kaisa,0.5079365079365079,96,93,Dry Raccoon,SUP,Zyra,-1.0,-1,-1
EUW1_6140223053,espenjojo33,TOP,Ornn,1.0,1,0,WhondFreak,JGL,Kayn,0.537521815008726,308,265,1kea,MID,Katarina,0.5709876543209876,185,139,BORN OF NIGHT,ADC,Aphelios,0.5380710659898477,106,91,Kokskatze,SUP,Yuumi,0.5544554455445545,56,45,Gluestiks1,TOP,Jax,0.42857142857142855,18,24,dersuh,JGL,Kindred,0.5138888888888888,37,35,Enzonates,MID,Diana,0.5564853556485355,266,212,Zigtron,ADC,Varus,0.5,3,3,teemo is my bot,SUP,Rakan,0.5909090909090909,13,9
EUW1_6122269543,Femboi Enjoyer,TOP,Garen,0.5405405405405406,20,17,Act,JGL,Evelynn,0.553921568627451,113,91,twizzy flame,MID,Sylas,-1.0,-1,-1,Caerin,ADC,KogMaw,0.42857142857142855,3,4,FIand,SUP,Rakan,0.5714285714285714,20,15,LadensDominans,TOP,Sion,0.55,33,27,F41NT,JGL,Maokai,0.5,2,2,SolomonKane007,MID,Veigar,0.6033057851239669,73,48,Fεy Lune,ADC,Ashe,0.5263157894736842,10,9,Hypoptare,SUP,Janna,0.6129032258064516,19,12
EUW1_6128443607,Suplex,TOP,Tryndamere,1.0,1,0,MoonsSlayer,JGL,Rengar,0.5853658536585366,96,68,VıNINE Larzinski,MID,Syndra,0.5625,9,7,anti66,ADC,Lucian,0.0,0,1,þ Chøkę mę dªddy,SUP,Nami,-1.0,-1,-1,Sir Lonchas ,TOP,Yasuo,0.6351351351351351,47,27,UmbralDaesh69,JGL,Viego,0.3888888888888889,7,11,Saumon la menace,MID,Lissandra,1.0,1,0,Lord Zephyr,ADC,Xayah,0.6521739130434783,15,8,LNJ17,SUP,Pyke,0.6,3,2
EUW1_6139477906,Comer Niños,TOP,KSante,0.5833333333333334,7,5,albertus56,JGL,Garen,-1.0,-1,-1,kata cattana,MID,Katarina,0.45,9,11,Limitedeus,ADC,Jhin,-1.0,-1,-1,Ikerva,SUP,Maokai,-1.0,-1,-1,AyPiG,TOP,DrMundo,0.7777777777777778,7,2,KUR0KAWA0,JGL,Viego,-1.0,-1,-1,eole0310,MID,Akali,-1.0,-1,-1,radelios,ADC,Ezreal,-1.0,-1,-1,Xelliop,SUP,Pyke,0.3157894736842105,6,13
EUW1_6141847726,pro   riven nr 1,TOP,Nasus,0.5213675213675214,61,56,kaateski,JGL,Sejuani,0.58,29,21,batelet lol,MID,Yasuo,0.515625,231,217,myopic buddha,ADC,Draven,0.5,2,2,I am ZiIean,SUP,Zilean,0.5212121212121212,86,79,RankGuy,TOP,Camille,0.5390428211586902,428,366,Veggie Vietcong ,JGL,LeeSin,0.5301204819277109,44,39,RhythmIris,MID,Fizz,0.42857142857142855,6,8,Xiphious ,ADC,Caitlyn,0.125,1,7,Baragsen,SUP,Janna,0.5641025641025641,22,17
EUW1_6141155363,ITO007,TOP,Nasus,0.46296296296296297,25,29,face my twısted,JGL,Graves,0.5,2,2,Petite peep,MID,Corki,-1.0,-1,-1,Mo9rane,ADC,Neeko,0.5,2,2,Shacbox,SUP,Shaco,0.6428571428571429,36,20,Musculonidas,TOP,KSante,-1.0,-1,-1,rufiyo4,JGL,Poppy,-1.0,-1,-1,160303,MID,Ryze,1.0,1,0,Dagadromo,ADC,Sivir,-1.0,-1,-1,Makai Tenjo,SUP,Seraphine,-1.0,-1,-1
EUW1_6136634599,Chaama,TOP,Sett,-1.0,-1,-1,7ΔCΣ,JGL,MasterYi,-1.0,-1,-1,SÄIΨΔJIN,MID,Akali,0.4,4,6,LynsiMargera,ADC,Ezreal,0.5294117647058824,9,8,KC BILLY,SUP,Shaco,0.5333333333333333,8,7,therealcook,TOP,Kennen,0.7,35,15,i muted all,JGL,Rengar,0.5555555555555556,10,8,BlinderPassagier,MID,Zed,0.5833333333333334,14,10,ªGOMU,ADC,Cassiopeia,0.44,22,28,Smickelbeer,SUP,Senna,0.0,0,1
EUW1_6141420865,Ρans,TOP,Sion,-1.0,-1,-1,GEN Destroxim,JGL,Amumu,1.0,1,0,Ferit,MID,Akshan,0.5625,171,133,Pêêve,ADC,Caitlyn,0.5,1,1,Starlight Anya,SUP,Morgana,-1.0,-1,-1,giotos,TOP,Darius,0.7333333333333333,22,8,Waiifu Chan,JGL,FiddleSticks,0.5773195876288659,56,41,Doowy Mac Guire,MID,Sylas,0.4375,7,9,Arbre a Saucisse,ADC,Aphelios,0.0,0,2,1Sølit,SUP,Nautilus,0.0,0,1
EUW1_6141464811,Il Pappa,TOP,Yorick,0.5444444444444444,98,82,StormShadown,JGL,Amumu,0.48484848484848486,16,17,kebedra7777,MID,Malzahar,0.5879120879120879,107,75,LeEpicMoxO,ADC,Caitlyn,0.6,39,26,Driblou,SUP,Swain,0.5161290322580645,16,15,Mikaso69,TOP,Darius,1.0,1,0,HappyClonky,JGL,Belveth,0.5,2,2,TheMiqZer,MID,Taliyah,-1.0,-1,-1,Mistletainn,ADC,Jinx,0.0,0,1,Dieu du SLIP,SUP,Morgana,0.42857142857142855,6,8
EUW1_6051620323,K1ngjulien,TOP,Ornn,0.0,0,2,Rızz,JGL,Khazix,0.5792349726775956,106,77,CeJeuEstCruel,MID,Vex,0.5915492957746479,42,29,BigBanana69,ADC,Twitch,0.4842105263157895,46,49,Foxyleikee,SUP,Lulu,0.54,27,23,Xeanelm,TOP,Darius,0.6666666666666666,26,13,THERE IS NO LOVE,JGL,Hecarim,0.3333333333333333,1,2,zedsuo01,MID,Varus,0.375,3,5,FNC Katarina,ADC,Sivir,0.5,15,15,Shiivako,SUP,Yuumi,0.375,3,5
EUW1_6110284955,firetruck13,TOP,Akali,0.0,0,1,papaya whip,JGL,Rengar,0.0,0,1,ALQeSaR,MID,Anivia,0.5258493353028065,356,321,BLACK JHIN,ADC,Jhin,0.610989010989011,278,177,BRILLExxABEN,SUP,Maokai,0.2857142857142857,2,5,TheAvenueEvolved,TOP,Mordekaiser,1.0,1,0,Esaphyrio,JGL,Hecarim,0.7894736842105263,15,4,fwog,MID,Zoe,0.3333333333333333,1,2,Legenddestroyer5,ADC,Kaisa,0.5238095238095238,33,30,TSF Rice,SUP,Nautilus,0.4166666666666667,5,7
EUW1_6140444298,Crazy Pierro,TOP,Garen,0.5147058823529411,35,33,Ventpir,JGL,Jax,0.5368421052631579,102,88,Jissé le zinzin,MID,Kayle,0.5029239766081871,86,85,DatAndy,ADC,Ashe,0.47619047619047616,20,22,Hocus Focus ADC,SUP,Senna,0.4,4,6,Satan Bot,TOP,Teemo,0.38095238095238093,8,13,slfxfezdk,JGL,Viego,0.4642857142857143,13,15,hannesscholz,MID,Ryze,0.75,3,1,Showminel,ADC,Tristana,0.5510204081632653,27,22,CheetovonTweeto,SUP,Zyra,0.5150375939849624,137,129
EUW1_6141426208,Pimp McDaddy,TOP,Nasus,0.47058823529411764,8,9,Fracasso v2,JGL,Hecarim,0.6095238095238096,64,41,idorvh10,MID,Ahri,0.30434782608695654,7,16,saltiago,ADC,Jhin,0.4782608695652174,11,12,Im Mazi,SUP,Nami,0.5357142857142857,30,26,Hoarder Diff ,TOP,Aatrox,0.37142857142857144,13,22,º LINK º,JGL,Nidalee,0.0,0,1,Aurelion Solwolf,MID,Fizz,0.3333333333333333,2,4,Kenser4,ADC,Aphelios,0.0,0,1,Pascal Obistro,SUP,Heimerdinger,0.3333333333333333,2,4
EUW1_6078245695,Marcus Nygård,TOP,Yone,0.5,2,2,Bascolti,JGL,Graves,0.59,59,41,sebba bravo,MID,Veigar,0.6666666666666666,2,1,McTapsa,ADC,Ashe,0.5,26,26,Husee,SUP,Renata,-1.0,-1,-1,Cynax Reformed,TOP,Fiora,0.5555555555555556,10,8,Rousseau Malien,JGL,Shaco,0.46875,15,17,Rousseau Pico ,MID,Leblanc,0.48936170212765956,23,24,ffakas child,ADC,Caitlyn,0.582010582010582,110,79,snusabuser21,SUP,Xerath,0.6153846153846154,96,60
EUW1_6141765338,BlacKaffe,TOP,Nasus,-1.0,-1,-1,halxxop,JGL,Evelynn,0.575,92,68,Darkhan,MID,Velkoz,0.5245098039215687,214,194,Faze Lxgend,ADC,Aphelios,0.5,10,10,CSY EBL 6,SUP,Qiyana,0.5203252032520326,128,118,Rheidas,TOP,TahmKench,0.0,0,2,Heisenberg box,JGL,Shaco,0.5078391274710293,745,722,lllIIllIIIlllIl,MID,Viktor,0.5238095238095238,11,10,PeFeMar,ADC,Lucian,0.42857142857142855,6,8,TheDragon911,SUP,Amumu,0.5,1,1
EUW1_6132218975,I love play jax,TOP,Gwen,0.5957446808510638,28,19,Kapuze,JGL,Evelynn,0.5418502202643172,246,208,fragus50,MID,Yone,0.3333333333333333,2,4, xDEMON ZONE ,ADC,Twitch,0.6190476190476191,26,16,babane300,SUP,Lulu,1.0,2,0,FloraGOD,TOP,Jax,0.125,1,7,Varicocele,JGL,Graves,0.36363636363636365,4,7,Kiameadracq,MID,Akali,0.25,3,9,C9Erik,ADC,Varus,0.5909090909090909,13,9,Mageek94,SUP,Morgana,0.4666666666666667,35,40
EUW1_6140258564,Blushtran,TOP,MonkeyKing,0.5869565217391305,27,19,KuLaCzEk,JGL,Graves,0.35,7,13,FilLaMarmotte,MID,Taliyah,0.5142857142857142,108,102,Lesharginele,ADC,Sivir,0.525,21,19,Aramadewamke,SUP,Zilean,0.6666666666666666,6,3,FFenberg,TOP,Renekton,0.5230769230769231,34,31,ALIENvince,JGL,Belveth,0.4,2,3,Zoerck,MID,Kassadin,0.8,8,2,DayWayTV,ADC,Tristana,0.625,30,18,Le Kébabier,SUP,Velkoz,0.5405405405405406,60,51
EUW1_6128367931,AllRandomPicks,TOP,Akshan,0.5,2,2,IGUNMOGI,JGL,Graves,0.5833333333333334,7,5,RamG19,MID,Syndra,0.3333333333333333,2,4,Niarath,ADC,Kaisa,0.4782608695652174,11,12,SakutaKun,SUP,Blitzcrank,0.7,21,9,Pasku Retired,TOP,Chogath,0.6842105263157895,26,12,II SuL II,JGL,Nocturne,0.5714285714285714,8,6,tyggjdg,MID,Singed,0.5427807486631016,203,171,Asking Katarina,ADC,Jhin,-1.0,-1,-1,Tsundere Bard,SUP,Taric,0.532051282051282,83,73
EUW1_6141826352,Love MonsterGirl,TOP,KSante,0.125,1,7,Annalyah,JGL,Graves,1.0,1,0,x iProdigys,MID,Vex,0.5909090909090909,26,18,DeadLyFangS,ADC,Jhin,0.6055045871559633,66,43,pLnGChristine,SUP,Ashe,0.4,2,3,Blopouille,TOP,Tryndamere,0.55,11,9,Push elotrain ,JGL,FiddleSticks,0.5377049180327869,164,141,KoriKaze,MID,Akali,0.47368421052631576,9,10,REWORKMEPLS,ADC,Samira,0.5625,18,14,NexHomini,SUP,Alistar,0.5,1,1
EUW1_6046303681,Katımini,TOP,Warwick,0.6891891891891891,51,23,The Iion King,JGL,Rengar,0.5833333333333334,35,25,BigManJam1,MID,Taliyah,0.42857142857142855,12,16,vuylf,ADC,Twitch,0.6666666666666666,8,4,TAE Jan,SUP,Lulu,0.5953757225433526,103,70,ecouto,TOP,Aatrox,0.2777777777777778,5,13,Gakidö,JGL,Karthus,0.6153846153846154,16,10,Relar Kvothe,MID,Viktor,0.5555555555555556,10,8,Peppsii,ADC,Tristana,0.36363636363636365,4,7,karl87667,SUP,Senna,0.7142857142857143,15,6
EUW1_6136656151,RubekPants,TOP,Maokai,0.75,9,3,TUCS GrooveHaze,JGL,Rammus,0.3333333333333333,1,2,eegusBeegus,MID,Leblanc,0.0,0,1,Cháx,ADC,Varus,0.0,0,3,PigSaysMoo,SUP,Janna,0.5283018867924528,28,25,cute kitten bulk,TOP,Rengar,0.5833333333333334,42,30,life betrayed me,JGL,RekSai,0.6944444444444444,25,11,Teenuc,MID,Warwick,0.5217391304347826,48,44,Hidakio monkaS,ADC,Riven,0.5,1,1,JG S2 MJ,SUP,LeeSin,-1.0,-1,-1
EUW1_6138283938,sphiix,TOP,Gnar,0.5155993431855501,314,295,2I3,JGL,Volibear,0.8181818181818182,9,2,ZEDXSMURF DOGS,MID,Yasuo,0.5887096774193549,73,51,Elgulus,ADC,Kaisa,0.41732283464566927,53,74,NeverTrustĄnyone,SUP,Nami,0.4745762711864407,28,31,Ξ V A N Y R Ξ,TOP,Lucian,0.625,5,3,zaccarry,JGL,Shaco,0.4694589877835951,269,304,Lusano,MID,Orianna,0.34782608695652173,8,15,Pråise The Sun,ADC,Jhin,0.6,3,2,supercocuk,SUP,Janna,0.5595238095238095,47,37
EUW1_6141756802,Areyoulazyone,TOP,Gnar,-1.0,-1,-1,JustGoWithIt,JGL,Kindred,-1.0,-1,-1,Darf Vader OG,MID,Syndra,0.5555555555555556,15,12,SaltyNandayo,ADC,Jinx,0.5833333333333334,14,10,Just Bangers,SUP,Rakan,0.6111111111111112,11,7,Mariux22,TOP,Chogath,0.5844155844155844,45,32,MaNeL ESPAÑOL XL,JGL,Vi,1.0,1,0,Damirft,MID,Akali,0.5147058823529411,35,33,Cheini,ADC,MissFortune,0.6153846153846154,8,5,clauu,SUP,Janna,1.0,1,0
EUW1_6137903659,A Wild Rattata,TOP,Shen,0.0,0,5,Muteflaming,JGL,Ekko,-1.0,-1,-1,Laggiu da ist er,MID,Akali,0.3958333333333333,19,29,Kanzei Dorifto,ADC,Draven,0.2857142857142857,2,5,Tohru1,SUP,Janna,0.6195652173913043,57,35,EIucidator,TOP,Sett,0.4444444444444444,8,10,Lee is my name,JGL,Kindred,0.5,1,1,tuu3ko,MID,Yone,0.6428571428571429,27,15,hikobozo691,ADC,Lucian,-1.0,-1,-1,walterbrando,SUP,Lux,0.0,0,2
EUW1_6141440174,Skoody,TOP,KSante,1.0,4,0,Swomful,JGL,MonkeyKing,0.6271186440677966,37,22,eV RailGun,MID,Viktor,0.5454545454545454,12,10,Ice Pillar,ADC,Varus,0.5555555555555556,10,8,RaìínBow,SUP,Lulu,0.5714285714285714,8,6,Crrisp,TOP,Kayle,0.5740740740740741,62,46,xMatrix 696,JGL,Amumu,0.4444444444444444,4,5,TTS Noir Tempest,MID,Veigar,0.5,1,1,pelligseu,ADC,Jinx,0.5625,9,7,tvbchiara,SUP,Soraka,0.45,9,11
EUW1_6133365500,Goofey,TOP,Shen,1.0,1,0,Serial3,JGL,Viego,0.75,15,5,Goyaałé,MID,Ryze,0.42857142857142855,6,8,Rattenrücken,ADC,Twitch,0.5204301075268817,242,223,Kraider Téi,SUP,Xerath,0.7857142857142857,11,3,Obitoo,TOP,Camille,0.5,1,1,XZCUzi,JGL,Olaf,0.5,2,2,ï han dï Pech,MID,Viktor,0.5555555555555556,10,8,nibro34,ADC,Jhin,0.0,0,1,asmr devil,SUP,Janna,0.0,0,3
EUW1_6131707430,plz men ,TOP,Aatrox,0.5299145299145299,62,55,Domador de Leao,JGL,Kayn,0.35,14,26,McCleanDan,MID,Viktor,0.4878048780487805,20,21,dabis,ADC,Ezreal,0.5441176470588235,37,31,McDirtyDan,SUP,Karma,0.0,0,1,Wait4,TOP,Shen,0.5340909090909091,47,41,bambi wannabe,JGL,Elise,0.6666666666666666,2,1,Niuskran,MID,Sylas,1.0,1,0,zesumlyq,ADC,Sivir,0.6,12,8,NicSNac,SUP,Braum,1.0,1,0
EUW1_6141070859,agjdsukxr,TOP,Garen,0.6,36,24,Gararclise,JGL,MasterYi,0.75,3,1,Rikkikaro,MID,Anivia,0.48598130841121495,104,110,Rammus big Boss,ADC,Seraphine,0.75,3,1,Greuvette,SUP,Bard,-1.0,-1,-1,7abetROZ,TOP,Camille,0.5170068027210885,76,71,RIZZ KING,JGL,Elise,0.5454545454545454,6,5,Ryan Portnite,MID,Viktor,0.5377358490566038,57,49,Arkkoss,ADC,Sivir,0.7142857142857143,5,2,Malacar,SUP,Thresh,0.4891304347826087,45,47
EUW1_6140953531,Zandi,TOP,KSante,0.3333333333333333,1,2,Nark44,JGL,LeeSin,-1.0,-1,-1,Xoja3,MID,Viktor,-1.0,-1,-1,Estebànus,ADC,Tristana,0.5,2,2,G2 Shakyamuni,SUP,Nautilus,0.42857142857142855,24,32,xyStorm3210,TOP,Kayle,0.46296296296296297,25,29,Boosted Johnny,JGL,Graves,1.0,2,0,ilevlwbn,MID,Irelia,0.3333333333333333,4,8,Caped Crusader,ADC,Jhin,0.4423076923076923,23,29,TheToxicScoutHoe,SUP,Soraka,0.514792899408284,87,82
EUW1_6140471386,Maaayth,TOP,Yorick,0.4375,42,54,ßoßoß,JGL,Shaco,0.5614035087719298,32,25,Error900,MID,Zed,0.3333333333333333,1,2,Fukkít,ADC,Lucian,0.6052631578947368,23,15,ojor,SUP,Nami,0.6013745704467354,175,116,Maître Proutier,TOP,Illaoi,0.6666666666666666,2,1,FB Giraffe,JGL,Taliyah,0.5641025641025641,22,17,zjeb from polska,MID,Twitch,0.43478260869565216,10,13,Tabydirygae,ADC,Ezreal,0.14285714285714285,1,6,Toodee,SUP,Rakan,0.5227272727272727,46,42
EUW1_6118187044,JuleGrandis,TOP,Ornn,1.0,1,0,INT8,JGL,RekSai,0.5,2,2,CGE Winner,MID,Ekko,0.5,1,1,Kawwi9091,ADC,Kalista,0.5454545454545454,6,5,Linerboi,SUP,Blitzcrank,1.0,1,0,Exzell,TOP,Volibear,0.3333333333333333,3,6,Cpt Obvious EU,JGL,LeeSin,0.7222222222222222,13,5,Aniji,MID,Lux,0.38095238095238093,8,13,Great Emperor,ADC,Leblanc,0.0,0,1,Knirch,SUP,Rakan,0.5483870967741935,17,14
EUW1_6140945076,Hidlatheman,TOP,Kayle,0.5,3,3,InaFantastic,JGL,Viego,-1.0,-1,-1,Fakturakontroll,MID,Ahri,0.5,1,1,iPer19,ADC,Sivir,-1.0,-1,-1,NieRLeDidounou,SUP,Brand,0.6875,11,5,Knittens,TOP,Tryndamere,0.5789473684210527,11,8,Alpha Vi,JGL,Hecarim,0.5,1,1,Mangolix74,MID,Syndra,0.5,15,15,Japsanese,ADC,Varus,0.5833333333333334,14,10,Bertie Bert,SUP,Thresh,-1.0,-1,-1
EUW1_6075821324,ceo of Jews,TOP,Mordekaiser,0.38095238095238093,8,13,Der Schnünf,JGL,Kayn,0.3333333333333333,1,2,Mullvaden94,MID,Veigar,0.7857142857142857,11,3,xPlaZz,ADC,Caitlyn,0.5625,18,14,RataHebrea10,SUP,Zilean,0.5,5,5,Iniiuria,TOP,Garen,0.5435540069686411,156,131,Ronaldo Violas,JGL,Diana,0.7096774193548387,22,9,ZéBitzz,MID,Viktor,0.4426229508196721,27,34,Akeru NEO,ADC,Aphelios,0.4767025089605735,133,146,NeverPoNy,SUP,Senna,0.4,8,12
EUW1_6141526850,LoveInSpace,TOP,Nasus,0.6,6,4,5PDFILEONMYTEAM,JGL,Zed,0.4576271186440678,27,32,RedSpeKtre,MID,Yone,0.38461538461538464,10,16,qzzggklnr,ADC,Kaisa,0.39215686274509803,20,31,Triad 313,SUP,Twitch,0.48333333333333334,29,31,R Ę 4 Ł I T Y,TOP,Urgot,0.5409836065573771,99,84,OLB Voldrim,JGL,Rammus,0.4666666666666667,14,16,OLB Achilba,MID,Khazix,0.0,0,1,El Tonko ,ADC,Lucian,0.4,6,9,Kaan,SUP,Pyke,0.2857142857142857,2,5
EUW1_6132797608,destoblivion,TOP,Chogath,0.6666666666666666,2,1,CandyLisa,JGL,Olaf,0.7,14,6,Comfighter,MID,AurelionSol,0.6451612903225806,20,11,Coffyking,ADC,MissFortune,0.6896551724137931,20,9,CrankB0T,SUP,Bard,0.4927536231884058,34,35,BronskeJens,TOP,Kennen,0.5,1,1,Varish,JGL,Shyvana,0.7083333333333334,34,14,CH40T Senπ,MID,Taliyah,0.5277777777777778,19,17,dnJim,ADC,Twitch,0.4444444444444444,4,5,CarIitos AIcaraz,SUP,Pyke,0.7142857142857143,5,2
EUW1_6123882489,Megisleen,TOP,Teemo,0.6216216216216216,92,56,LeafOfSilentTree,JGL,Poppy,0.5925925925925926,32,22,Beseech,MID,Jayce,0.4666666666666667,21,24,IIMORAX,ADC,Nilah,0.8695652173913043,20,3,SimplyCatte,SUP,Blitzcrank,0.6226415094339622,33,20,Diyanelle,TOP,Azir,0.5,2,2,Lodowy Mateusz,JGL,Belveth,0.0,0,1,20kmh,MID,Vladimir,0.5294117647058824,27,24,iW IronSide,ADC,Tristana,0.6415094339622641,34,19,Palestinian Luck,SUP,Pyke,0.5949367088607594,94,64
EUW1_6126906336,NatividadhEoAlM,TOP,Ryze,0.3333333333333333,1,2,Van Avalon,JGL,Ekko,0.5851528384279476,134,95,Faunoent,MID,Aatrox,0.5652173913043478,104,80,vosegaard,ADC,Samira,0.35294117647058826,6,11,v Whipme Grandma,SUP,TahmKench,0.16666666666666666,1,5,jebreel albatran,TOP,Vayne,0.5288461538461539,55,49,Snusk Snusen,JGL,Blitzcrank,0.6666666666666666,2,1,Silethen,MID,Malzahar,0.4900662251655629,74,77,VagabondCosmique,ADC,MissFortune,0.5783132530120482,96,70,Kaiometh,SUP,Maokai,0.5238095238095238,44,40
EUW1_5835350631,megapiano,TOP,Gangplank,0.25,3,9,Mario Yanguas,JGL,Rengar,0.5444444444444444,49,41,My Buddy Totoro,MID,Ahri,0.6545454545454545,36,19,Kalantes21,ADC,Xayah,0.5454545454545454,6,5,LeakUrArmPit,SUP,Rakan,0.5789473684210527,11,8,1ES,TOP,Graves,0.5897435897435898,23,16,GRAGGY ICE LOVER,JGL,Olaf,0.5162162162162162,191,179,Surenes,MID,Sylas,0.3333333333333333,1,2,Gaga19,ADC,Vayne,0.43243243243243246,32,42,Numéro 1,SUP,Alistar,-1.0,-1,-1
EUW1_6141678641,AC SK2Z,TOP,Camille,0.6226415094339622,33,20,BoJa303,JGL,Udyr,0.6956521739130435,32,14,King Øf Spades,MID,Ekko,0.6551724137931034,19,10,AC Maletode,ADC,Lucian,0.5384615384615384,21,18,IYourHero,SUP,Nami,0.7619047619047619,16,5,D E S H I O,TOP,Akali,0.45535714285714285,51,61,EgoBreaki,JGL,Viego,0.6428571428571429,9,5,Anch0is,MID,Lux,0.5555555555555556,10,8,Sorrowful Hearts,ADC,Twitch,0.0,0,1,ΟώO,SUP,Lulu,0.48936170212765956,23,24
EUW1_6141376507,Ninfáng,TOP,Rengar,0.5223367697594502,152,139,Jungler Impact,JGL,Vi,-1.0,-1,-1,yasamayan yoktur,MID,Akali,0.6666666666666666,10,5,Kristersko,ADC,Vayne,0.42105263157894735,8,11,Fentanylexv2,SUP,Heimerdinger,0.0,0,2,Futyfuruty,TOP,Garen,1.0,1,0,Human Juice,JGL,Elise,0.6363636363636364,42,24,Sayonara Sakura,MID,Leblanc,0.5317919075144508,92,81,Shoes De Skyyart,ADC,Twitch,0.625,15,9,K4rim TFT,SUP,Lulu,0.6129032258064516,19,12
EUW1_6135963588,God of Spinoza,TOP,Maokai,0.5,1,1,Haariger Warwick,JGL,Warwick,0.5396825396825397,34,29,GscheidhaferI,MID,Malzahar,0.48333333333333334,29,31,DOGBLOOD,ADC,Draven,0.23076923076923078,3,10,ContigoNoBixo,SUP,Braum,0.0,0,2,Mosquito500,TOP,Camille,0.75,15,5,Zerschmettern,JGL,Khazix,0.5415472779369628,189,160,Alorisar,MID,Syndra,0.2,1,4,ADC Muted,ADC,Ezreal,0.4473684210526316,17,21,rice infant,SUP,Soraka,0.5182926829268293,510,474
EUW1_6132194186,EyeΟfTheVoid,TOP,Sion,0.5064935064935064,39,38,YourDad20cm,JGL,Zac,0.5,2,2,Bl1nd Monk Lee,MID,Fizz,0.6111111111111112,77,49,HAB Gumayusinho,ADC,Samira,0.4666666666666667,7,8,Demolentes,SUP,Thresh,0.6875,11,5,βnj,TOP,Illaoi,0.38461538461538464,5,8,MF47,JGL,Trundle,0.6136363636363636,27,17,TMPilZ,MID,Viktor,0.6,54,36,Pappa McPack,ADC,Sivir,1.0,1,0,El Baja Furros,SUP,Zilean,0.8333333333333334,5,1
